area,creation_date,created_as_free_user,active_date,renew_count,last_successfully_transaction,has_billed,charge_id,last_renew_attempt,user_plan,billing_count,cancelled_date,survival_days,churned
12,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-05,1,2015-10-05,2,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
83,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-12,0,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
96,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
51,2015-09-28,1,2015-09-28,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
43,2014-08-02,1,2014-08-02,60,2015-10-14,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-07,1,2015-10-07,3,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
45,2015-10-04,1,2015-10-04,3,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
98,2015-10-11,1,2015-10-11,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-11,1,2015-10-11,1,2015-10-13,1,"3,793",2015-11-07,1,1,,,0
86,2015-09-29,0,2015-09-29,5,2015-11-03,1,"3,793",2015-11-03,2,0,,,0
91,2015-09-26,0,2015-09-26,0,2015-09-26,1,"3,793",2015-11-07,1,1,,,0
81,2015-10-04,1,2015-10-04,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-09-26,1,2015-09-26,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
82,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-04,0,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
67,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-01,1,2015-10-01,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-09-25,1,2015-09-25,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
83,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-06,1,2015-10-06,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
61,2014-08-22,1,2014-08-22,30,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
11,2014-08-18,1,2014-08-18,42,2015-10-14,1,"3,795",2015-11-07,1,1,,,0
88,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-06,1,4,,,0
83,2015-09-24,0,2015-09-24,5,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
85,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-06,1,4,,,0
67,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-01,1,2015-10-01,1,2015-10-01,1,"3,793",2015-11-06,1,4,,,0
61,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-06,1,4,,,0
84,2015-09-29,1,2015-09-29,1,2015-10-01,1,"3,793",2015-11-07,1,1,,,0
51,2015-10-11,1,2015-10-11,0,2015-10-24,1,"3,793",2015-10-24,1,0,2015-10-25,14,1
21,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-08,0,2015-10-08,0,2015-10-15,1,"3,793",2015-10-25,1,4,2015-10-25,17,1
38,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-11,1,2015-10-11,0,2015-11-05,1,"3,793",2015-11-05,1,0,2015-11-05,25,1
74,2015-09-24,1,2015-09-24,2,2015-10-03,1,"3,793",2015-11-07,1,1,,,0
31,2015-09-27,1,2015-09-27,0,2015-10-01,1,"3,793",2015-10-25,1,4,2015-10-25,28,1
88,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-05,1,4,2015-11-05,38,1
41,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-10-25,1,4,2015-10-26,11,1
85,2014-08-21,1,2014-08-21,159,2015-10-07,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-21,1,3,2015-10-21,10,1
47,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-05,0,2015-10-05,0,2015-10-26,1,"3,793",2015-10-26,1,0,2015-10-26,21,1
74,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-11,0,2015-10-11,0,2015-10-11,1,"3,793",2015-10-21,1,3,2015-10-21,10,1
87,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-27,1,1,2015-10-27,18,1
11,2015-10-09,0,2015-10-09,2,2015-10-23,1,"3,793",2015-11-07,1,1,,,0
54,2015-10-14,0,2015-10-14,0,2015-10-21,1,"3,793",2015-10-21,2,0,2015-10-21,7,1
77,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-13,1,2015-10-13,0,2015-10-27,1,"3,793",2015-10-27,1,0,2015-10-27,14,1
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-10-15,0,2015-10-15,0,2015-10-15,1,"3,793",2015-10-23,1,1,2015-10-23,8,1
99,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-29,1,1,2015-10-29,19,1
88,2015-09-26,0,2015-09-26,2,2015-10-24,1,"3,793",2015-11-07,1,1,,,0
18,2015-10-09,0,2015-10-09,0,2015-10-23,1,"3,793",2015-10-23,1,0,2015-10-23,14,1
81,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-10,1,2015-10-10,0,2015-10-26,1,"3,793",2015-10-26,1,0,2015-10-31,21,1
48,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-08-11,1,2015-08-11,0,2015-08-19,1,"3,793",2015-10-19,1,1,2015-10-19,69,1
21,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-06-01,0,2015-06-01,20,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
67,2014-09-01,1,2014-09-01,49,2015-10-07,1,"3,795",2015-11-07,1,1,,,0
14,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
11,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-06-05,0,2015-06-05,19,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
84,2015-06-23,0,2015-06-23,0,2015-08-12,1,"3,793",2015-10-12,1,1,2015-10-12,111,1
21,2015-10-11,1,2015-10-11,1,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
46,2015-10-07,1,2015-10-07,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-01,25,1
73,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-06,0,2015-10-06,0,2015-10-20,1,"3,793",2015-10-20,2,0,2015-10-20,14,1
41,2015-10-14,0,2015-10-14,1,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
87,2015-07-03,1,2015-07-03,5,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
41,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
45,2015-09-25,0,2015-09-25,0,2015-10-09,1,"3,793",2015-10-09,1,0,2015-10-13,18,1
11,2015-10-01,1,2015-10-01,2,2015-10-17,1,"3,793",2015-11-07,1,1,,,0
31,2015-07-22,0,2015-07-22,11,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
81,2015-10-12,1,2015-10-12,2,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
55,2015-10-06,0,2015-10-06,0,2015-10-20,1,"3,793",2015-10-20,1,0,2015-10-20,14,1
87,2015-09-25,1,2015-09-25,1,2015-09-30,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,0,2015-10-05,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-02,28,1
86,2014-08-01,1,2014-08-01,137,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
67,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-11,0,0,2015-10-11,1,1
22,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
31,2014-09-30,1,2014-09-30,0,2015-11-02,1,"3,795",2015-11-02,1,0,2015-11-02,398,1
71,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-12,1,3,2015-10-12,1,1
11,2015-07-11,0,2015-07-11,9,2015-10-03,1,"3,793",2015-11-07,1,1,,,0
41,2015-07-21,0,2015-07-21,12,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
87,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-10-07,1,3,2015-10-07,10,1
91,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
49,2015-06-16,0,2015-06-16,19,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
31,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-06-16,0,2015-06-16,0,2015-09-10,1,"3,793",2015-10-11,1,0,2015-10-11,117,1
88,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,1,1,2015-10-14,0,1
91,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-10-11,1,2015-10-11,0,2015-10-14,1,"3,793",2015-10-14,1,0,2015-10-14,3,1
91,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-04,1,2,2015-11-04,32,1
83,2014-08-05,1,2014-08-05,27,2015-11-04,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
91,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-04,1,4,2015-11-04,31,1
11,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-02,1,2015-10-02,0,2015-10-12,1,"3,793",2015-10-12,1,0,2015-10-14,12,1
48,2015-09-25,0,2015-09-25,2,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-28,0,2015-09-28,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-06,8,1
11,2014-09-16,0,2014-09-16,124,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-02,0,2015-10-02,0,2015-11-02,1,"3,793",2015-11-02,1,0,2015-11-05,34,1
24,2015-10-08,1,2015-10-08,1,2015-10-31,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-10-06,1,3,2015-10-06,10,1
81,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-21,1,3,2015-10-21,10,1
21,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-05,1,4,2015-11-05,25,1
11,2015-10-05,0,2015-10-05,0,2015-10-19,1,"3,793",2015-10-19,1,0,2015-10-24,19,1
31,2015-10-08,0,2015-10-08,0,2015-11-06,1,"3,793",2015-11-06,1,0,2015-11-06,29,1
82,2014-09-11,0,2014-09-11,0,2015-10-22,1,"3,795",2015-10-22,1,0,2015-10-22,406,1
11,2014-09-08,0,2014-09-08,421,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
41,2015-10-12,0,2015-10-12,0,2015-10-26,1,"3,793",2015-10-26,2,0,2015-10-26,14,1
22,2015-10-03,1,2015-10-03,3,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
21,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-10-19,1,2,2015-10-19,24,1
91,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
82,2015-06-16,0,2015-06-16,0,2015-08-20,1,"3,793",2015-10-30,1,3,2015-10-30,136,1
11,2015-10-09,0,2015-10-09,4,2015-11-06,1,"3,793",2015-11-06,2,0,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-20,1,1,2015-10-20,11,1
31,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
35,2015-10-09,0,2015-10-09,0,2015-10-30,1,"3,793",2015-10-30,1,0,2015-10-30,21,1
81,2015-10-11,1,2015-10-11,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
31,2015-09-28,0,2015-09-28,0,2015-10-12,1,"3,793",2015-10-12,2,0,2015-10-12,14,1
37,2015-10-13,0,2015-10-13,3,2015-11-03,1,"3,793",2015-11-03,2,0,,,0
63,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,1,1,2015-10-14,0,1
22,2015-10-14,1,2015-10-14,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-07-03,1,2015-07-03,1,2015-08-21,1,"3,793",2015-10-31,1,3,,,0
21,2015-10-03,1,2015-10-03,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-06-16,1,2015-08-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,61,1
11,2015-09-24,1,2015-09-24,6,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
19,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-31,1,4,2015-10-31,17,1
48,2015-10-02,0,2015-10-02,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
83,2015-07-01,1,2015-07-01,0,2015-08-06,1,"3,793",2015-10-06,1,1,2015-10-06,97,1
88,2015-10-02,1,2015-10-02,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
88,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-31,1,4,2015-10-31,24,1
62,2015-09-25,1,2015-09-25,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
34,2015-06-30,1,2015-06-30,0,2015-08-16,1,"3,793",2015-10-15,1,4,2015-10-16,108,1
86,2015-10-02,0,2015-10-02,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-31,1,4,2015-10-31,17,1
91,2015-10-13,1,2015-10-13,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-10-13,1,1,2015-10-13,0,1
11,2015-10-11,1,2015-10-11,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
74,2015-06-26,1,2015-06-26,9,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
86,2015-09-27,0,2015-09-27,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
94,2015-09-28,0,2015-10-12,0,2015-10-12,1,"3,793",2015-10-12,1,1,2015-10-12,0,1
31,2015-10-08,0,2015-10-08,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
11,2015-07-12,1,2015-07-12,9,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-08,0,2015-10-08,4,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
45,2015-10-11,1,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,1,1
91,2015-10-14,0,2015-10-14,3,2015-11-04,1,"3,793",2015-11-04,2,0,,,0
87,2015-07-05,1,2015-07-05,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-12,0,2015-10-12,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
87,2015-10-05,1,2015-10-05,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-07,2,1
21,2015-10-14,0,2015-10-14,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
61,2015-06-03,0,2015-06-03,0,2015-08-22,1,"3,793",2015-11-01,1,3,2015-11-01,151,1
83,2015-10-05,0,2015-10-05,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
85,2015-09-29,0,2015-09-29,0,2015-09-29,1,"3,793",2015-10-09,1,3,2015-10-09,10,1
67,2015-10-02,0,2015-10-02,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
98,2014-08-31,0,2014-08-31,0,2015-08-22,1,"3,795",2015-11-01,1,3,2015-11-01,427,1
21,2015-10-15,1,2015-10-15,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-30,1,2015-09-30,0,2015-10-06,1,"3,793",2015-10-16,1,2,2015-10-16,16,1
91,2015-10-02,1,2015-10-02,1,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
83,2015-06-14,1,2015-06-14,14,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
11,2015-10-06,1,2015-10-06,5,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
19,2015-10-07,1,2015-10-07,0,2015-10-15,1,"3,793",2015-10-15,1,0,2015-10-15,8,1
97,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
31,2014-09-28,0,2014-09-28,0,2015-08-23,1,"3,795",2015-11-02,1,3,2015-11-02,400,1
11,2015-09-26,0,2015-09-26,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
99,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-10-15,1,1,2015-10-15,0,1
11,2015-10-04,0,2015-10-04,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
21,2015-10-11,0,2015-10-11,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-02,22,1
42,2015-10-11,1,2015-10-11,4,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
45,2015-10-15,1,2015-10-15,0,2015-10-20,1,"3,793",2015-10-20,1,0,2015-10-20,5,1
79,2015-10-01,0,2015-10-01,5,2015-11-05,1,"3,793",2015-11-05,2,0,,,0
71,2015-06-21,1,2015-06-21,20,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
21,2015-10-04,0,2015-10-04,4,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
84,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
84,2015-07-03,1,2015-07-03,0,2015-08-26,1,"3,793",2015-11-05,1,4,2015-11-05,125,1
22,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-26,1,3,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-05,1,4,2015-11-05,24,1
91,2014-08-29,0,2014-08-29,87,2015-10-03,1,"3,795",2015-11-07,1,1,,,0
91,2015-09-28,1,2015-09-28,0,2015-10-02,1,"3,793",2015-10-26,1,3,2015-10-26,28,1
19,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-11,1,2015-10-11,0,2015-10-20,1,"3,793",2015-10-20,1,0,2015-10-21,10,1
37,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-09-30,1,2015-09-30,0,2015-10-27,1,"3,793",2015-10-27,1,0,2015-10-27,27,1
86,2015-09-28,1,2015-09-28,1,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
11,2015-09-27,1,2015-09-27,1,2015-10-11,1,"3,793",2015-10-22,1,1,,,0
21,2015-10-09,1,2015-10-09,3,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-22,1,3,,,0
87,2014-08-31,1,2014-08-31,22,2015-10-20,1,"3,795",2015-11-07,1,1,,,0
87,2015-07-05,1,2015-07-05,6,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-03,0,2015-10-03,0,2015-10-03,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-22,1,3,,,0
11,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-08-03,1,2015-08-03,9,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
82,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-22,1,3,2015-10-22,10,1
11,2015-09-27,0,2015-09-27,1,2015-10-10,1,"3,793",2015-11-07,1,1,,,0
98,2015-10-07,0,2015-10-07,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-01,25,1
91,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
13,2015-10-11,1,2015-10-11,0,2015-10-23,1,"3,793",2015-10-23,1,0,2015-10-23,12,1
55,2015-06-16,0,2015-06-16,4,2015-09-03,1,"3,793",2015-11-07,1,1,,,0
46,2015-10-15,1,2015-10-15,0,2015-10-15,1,"3,793",2015-11-01,1,4,2015-11-02,18,1
18,2014-08-31,0,2014-08-31,231,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
34,2015-10-01,0,2015-10-01,0,2015-10-15,1,"3,793",2015-10-15,1,0,2015-10-19,18,1
75,2014-09-19,0,2014-09-19,127,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
82,2015-10-12,1,2015-10-12,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-02,21,1
11,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
38,2015-09-26,0,2015-09-26,0,2015-10-16,1,"3,793",2015-10-16,1,0,2015-10-19,23,1
45,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-03,0,2015-10-03,0,2015-10-18,1,"3,793",2015-10-18,1,0,2015-10-19,16,1
61,2014-09-30,1,2014-09-30,332,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
61,2015-05-31,1,2015-05-31,21,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
75,2015-10-04,1,2015-10-04,1,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
21,2015-10-15,0,2015-10-15,0,2015-10-15,1,"3,793",2015-10-15,2,1,2015-10-20,5,1
11,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
89,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-14,1,2,2015-10-15,1,1
77,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-20,1,2,2015-10-20,18,1
38,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-20,1,2,2015-10-20,18,1
89,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-29,0,2015-09-29,0,2015-10-20,1,"3,793",2015-10-20,2,0,2015-10-20,21,1
21,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-14,1,2015-10-14,0,2015-10-18,1,"3,793",2015-10-18,1,0,2015-10-18,4,1
91,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-09-28,0,2015-09-28,0,2015-10-05,1,"3,793",2015-10-05,2,0,2015-10-05,7,1
21,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-05,0,2015-10-05,0,2015-10-12,1,"3,793",2015-10-12,2,0,2015-10-12,7,1
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-06,0,1
21,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-01,1,2015-10-01,0,2015-10-16,1,"3,793",2015-10-16,1,0,2015-10-16,15,1
22,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-12,0,2015-10-12,0,2015-10-12,1,"3,793",2015-10-12,2,1,2015-10-13,1,1
64,2015-10-04,1,2015-10-04,1,2015-10-11,1,"3,793",2015-11-07,1,1,,,0
41,2015-10-08,0,2015-10-08,0,2015-10-08,1,"3,793",2015-10-08,1,1,2015-10-09,1,1
38,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,0,2015-10-05,0,2015-10-05,1,"3,793",2015-10-05,2,1,2015-10-05,0,1
87,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-06-27,0,2015-06-27,0,2015-08-06,1,"3,793",2015-10-06,1,1,2015-10-06,101,1
48,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-17,1,2,2015-10-17,10,1
91,2015-10-06,0,2015-10-06,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-11,1,2015-10-11,0,2015-10-19,1,"3,793",2015-10-19,1,0,2015-10-20,9,1
99,2015-10-06,1,2015-10-06,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-11,1,1,2015-10-11,2,1
21,2015-10-04,1,2015-10-04,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
38,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-20,1,3,2015-10-20,10,1
48,2015-10-03,1,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
