id,product,channel,free_user,user_plan,t,c
4949,B,GG,1,1,23,0
776,B,GG,0,1,9,0
2367,B,CC,1,0,1,1
2770,B,HH,1,0,16,1
4951,B,GG,1,1,10,0
3052,B,HH,0,0,0,1
1469,B,GG,1,1,10,0
1626,B,HH,1,0,1,1
211,B,II,0,0,0,1
4437,B,HH,0,1,9,0
5197,B,CC,1,0,9,0
2952,B,CC,1,0,0,1
1499,B,GG,1,1,13,0
2040,B,HH,1,1,5,0
787,B,HH,1,0,2,1
2701,B,HH,1,0,0,1
1686,B,HH,1,0,2,1
1598,B,HH,1,0,0,1
837,B,HH,1,0,0,1
1121,B,HH,1,1,3,0
4379,B,HH,0,1,9,0
5484,B,HH,1,1,28,0
2978,B,CC,1,2,8,1
1258,B,HH,1,0,2,1
2555,B,CC,1,0,7,1
2790,B,HH,1,0,0,1
1157,B,II,0,1,9,0
2280,B,II,1,0,31,0
3414,B,HH,1,0,6,1
5371,B,HH,1,0,26,0
3156,B,BB,0,0,9,0
1361,B,HH,1,0,0,1
5249,B,CC,1,1,31,0
344,B,AA,0,0,9,0
1430,B,GG,1,1,18,0
2468,A,FF,1,1,9,0
3106,B,HH,1,0,3,1
2304,B,II,1,1,4,0
2549,B,CC,1,0,0,1
3520,B,II,0,1,9,0
170,B,CC,1,1,26,1
123,B,CC,0,1,4,1
4932,B,GG,1,1,10,0
1693,B,HH,1,0,0,1
1065,B,HH,1,1,13,0
5078,B,GG,0,1,9,0
2347,B,CC,1,1,22,1
4133,B,CC,0,1,9,0
3890,B,GG,1,1,6,0
2574,B,CC,0,0,1,1
384,B,CC,1,1,13,1
4139,B,CC,0,0,9,0
5705,B,II,0,1,9,0
1444,B,GG,1,1,5,0
625,B,CC,1,0,0,1
2453,A,FF,1,1,9,0
667,B,GG,1,0,22,0
5577,B,II,0,1,9,0
1276,A,FF,1,1,25,0
2530,A,FF,1,1,1,0
863,B,CC,1,1,25,0
1673,B,HH,1,0,0,1
3270,B,CC,1,0,0,1
1156,B,CC,0,0,1,1
24,B,CC,0,1,3,1
1124,B,HH,0,0,9,0
1080,B,HH,1,1,15,0
2592,B,CC,1,0,0,1
586,B,HH,1,1,21,1
677,B,CC,0,0,3,1
2631,B,CC,0,1,4,1
3702,B,HH,1,0,0,1
5079,B,GG,0,1,9,0
917,B,CC,0,0,9,0
2600,B,CC,1,0,0,1
426,B,II,0,1,9,0
2494,B,CC,1,0,0,1
1763,B,CC,0,0,9,0
1646,B,HH,1,0,0,1
979,B,HH,1,0,0,1
4172,B,CC,0,0,9,0
424,B,II,0,0,9,0
5143,B,CC,0,0,9,0
1577,B,HH,1,1,5,1
1794,B,CC,0,1,9,0
2610,B,CC,1,0,0,1
233,B,II,1,0,7,1
1960,B,HH,1,0,0,1
580,B,HH,1,0,0,1
3842,A,FF,1,1,9,0
2424,B,CC,1,1,14,1
4170,B,CC,0,0,9,0
2813,B,CC,1,1,26,0
3701,B,HH,1,0,3,1
1614,B,HH,1,0,14,1
3183,B,BB,0,0,9,0
1597,B,CC,1,0,22,0
249,A,DD,0,1,10,0
4888,B,GG,0,1,9,0
3235,B,HH,1,0,1,1
3858,B,GG,0,1,9,0
4712,A,FF,1,1,16,0
1575,B,GG,1,1,23,0
496,B,ZZ,0,1,9,0
664,B,CC,1,0,0,1
214,B,HH,1,1,19,0
1121,B,CC,1,0,0,1
1506,B,HH,1,0,2,1
5386,B,HH,0,1,9,0
455,B,II,1,1,9,0
4556,B,II,1,0,8,0
1523,B,HH,0,0,1,1
1199,B,HH,1,0,0,1
1835,B,BB,0,0,9,0
3281,B,CC,1,0,6,1
180,B,HH,1,0,9,0
3824,B,CC,1,0,0,1
1492,B,GG,0,1,9,0
3462,B,CC,1,0,5,1
1968,B,HH,1,0,3,0
2634,B,GG,1,1,21,0
5114,B,CC,0,0,9,0
2872,B,HH,1,0,0,1
273,B,II,0,0,4,1
4637,B,II,0,0,9,0
2941,B,CC,0,0,9,0
1309,A,FF,1,1,31,0
1750,B,CC,0,1,5,1
4838,A,FF,1,1,25,0
1214,B,II,0,0,9,0
2885,B,HH,1,0,0,1
1288,B,HH,1,0,0,1
3254,B,HH,0,1,9,0
3742,A,FF,1,1,16,0
4834,A,FF,1,1,25,0
80,B,BB,0,0,9,0
1823,B,BB,0,0,9,0
3242,B,HH,1,1,5,0
352,B,II,0,0,0,1
83,B,CC,1,1,1,1
1141,B,CC,1,0,0,1
5508,B,HH,1,1,9,0
2597,B,CC,1,0,0,1
3693,B,HH,1,0,0,1
3378,B,HH,1,0,2,1
3349,B,HH,1,0,3,1
3953,B,GG,1,0,0,1
1287,A,FF,1,1,24,0
3888,B,GG,1,1,5,0
1208,B,II,1,0,6,0
2837,B,CC,1,1,23,0
2557,B,CC,1,0,0,1
5714,B,II,0,1,9,0
4355,B,HH,1,1,16,0
1243,B,II,1,1,31,0
77,B,BB,0,0,9,0
3926,B,GG,1,1,2,0
4727,A,FF,1,1,29,0
4394,B,HH,1,0,30,0
799,B,GG,1,1,23,0
2607,B,CC,1,1,1,1
1037,B,BB,0,0,9,0
2550,B,CC,1,1,28,1
3185,B,BB,0,0,9,0
2074,B,CC,1,0,0,1
1209,B,HH,1,0,0,1
1820,B,CC,1,0,0,1
395,B,CC,1,0,0,1
1174,B,CC,0,0,0,1
4219,B,CC,1,1,31,0
281,B,II,1,1,3,1
2497,A,FF,1,1,24,0
402,B,CC,1,0,0,1
2486,B,CC,0,0,0,1
5530,B,HH,1,1,5,0
3602,B,II,1,1,21,0
513,A,FF,1,1,31,0
3056,B,HH,1,0,5,1
2637,B,GG,1,0,6,0
1282,B,HH,1,0,0,1
1237,B,HH,1,0,0,1
562,A,FF,1,1,1,0
4647,B,II,0,0,9,0
662,B,GG,1,1,10,0
2823,B,HH,1,0,0,1
4482,B,II,1,0,8,0
1573,B,HH,1,0,0,1
957,B,BB,0,0,9,0
133,B,CC,1,0,0,1
2587,B,CC,0,1,0,1
5219,B,CC,0,0,9,0
816,B,HH,1,0,0,1
1737,B,CC,1,0,0,1
1307,B,HH,1,0,0,1
1957,B,HH,1,0,1,1
3611,B,II,0,0,9,0
1422,B,CC,0,0,7,1
1639,B,CC,0,1,9,0
2110,B,HH,1,1,22,0
3355,B,HH,1,0,22,0
5393,B,HH,1,1,22,0
3346,B,HH,1,0,21,0
4092,B,CC,0,0,9,0
459,B,CC,1,0,0,1
5883,A,FF,1,1,24,0
5226,B,CC,1,1,29,0
3925,B,GG,1,0,0,1
2477,B,CC,0,0,0,1
88,B,CC,1,0,0,1
5751,A,FF,1,1,2,0
3845,A,FF,1,1,9,0
3078,B,HH,1,0,0,1
3565,B,II,1,1,22,0
3681,B,HH,1,1,6,1
942,B,CC,1,0,0,1
5796,A,FF,1,1,4,0
4243,B,CC,0,1,9,0
2995,B,CC,0,2,7,1
104,B,BB,0,0,9,0
5285,B,CC,0,0,9,0
3473,B,II,0,0,9,0
1648,B,HH,1,0,0,1
878,B,CC,1,0,0,0
3555,B,II,0,0,9,0
743,B,GG,0,1,9,0
1020,B,HH,1,0,0,1
3484,B,CC,0,0,4,1
1607,B,HH,1,0,0,1
5634,B,II,0,0,9,0
929,B,CC,1,0,1,1
5834,A,FF,1,1,4,0
2089,B,HH,1,0,27,0
507,A,FF,1,1,24,0
3705,A,FF,1,1,24,0
1147,B,HH,0,0,9,0
648,B,GG,1,1,9,0
2092,B,CC,1,0,0,1
1557,B,HH,1,1,13,1
1077,B,CC,1,0,2,1
3338,B,CC,1,0,0,1
2097,B,HH,1,0,4,0
3976,B,GG,1,0,0,1
81,B,BB,0,1,9,0
3957,B,GG,0,1,15,1
1786,B,CC,1,0,0,1
4376,B,HH,1,1,5,0
5310,B,CC,1,1,24,0
1942,B,HH,1,0,2,1
2693,B,GG,1,1,23,0
779,B,HH,1,0,1,1
4979,B,GG,1,1,13,0
452,B,II,0,1,9,0
1203,B,II,0,1,9,0
2847,B,HH,1,0,2,1
4310,B,BB,0,0,9,0
2865,B,HH,1,1,13,1
1848,B,HH,1,0,0,1
762,B,HH,0,0,0,1
4402,B,HH,1,1,9,0
511,A,FF,1,1,30,0
779,B,GG,1,1,17,0
3787,A,FF,1,1,9,0
5945,A,FF,1,1,31,0
5043,B,GG,0,1,9,0
3777,B,CC,1,1,4,1
1501,B,GG,0,1,9,0
2160,B,HH,1,0,0,1
5650,B,II,1,0,3,0
5142,B,CC,0,0,9,0
129,B,CC,1,0,0,1
1317,B,HH,1,0,0,1
4839,A,FF,1,1,29,0
2644,B,CC,1,1,3,1
2103,B,HH,1,1,22,0
2379,A,FF,1,1,22,0
2871,B,CC,0,0,9,0
2312,B,CC,0,0,7,1
2520,B,CC,1,1,22,1
1639,B,HH,1,1,1,1
705,B,GG,1,1,18,0
2561,B,CC,1,0,2,1
2740,B,HH,1,0,0,1
3434,B,HH,1,0,11,1
771,B,HH,1,1,2,1
2683,B,CC,0,1,8,1
4339,B,BB,0,0,9,0
1164,B,II,1,1,14,0
1789,B,CC,1,0,1,1
2809,B,CC,0,0,9,0
1624,B,HH,1,1,3,1
1529,B,GG,1,1,17,0
2471,A,FF,1,1,9,0
3604,A,FF,1,1,0,1
1446,B,CC,0,1,5,1
5542,B,II,1,1,27,0
1286,B,HH,1,1,14,1
190,B,CC,1,1,3,1
2449,A,FF,1,1,9,0
3098,B,HH,1,0,0,1
830,B,HH,1,0,1,1
2697,B,HH,1,0,0,1
2146,B,II,0,0,9,0
2895,B,HH,1,0,1,1
1608,B,HH,1,0,0,1
514,A,FF,1,1,16,0
3245,B,CC,0,1,3,1
3262,B,HH,1,1,9,0
43,B,CC,1,0,0,1
1338,A,FF,1,1,29,0
3401,B,HH,1,0,0,1
2596,B,GG,1,1,23,0
2869,B,CC,0,0,9,0
2507,B,CC,0,0,5,1
1678,B,CC,0,0,9,0
3535,B,CC,0,1,3,1
1435,B,CC,1,0,0,1
1876,B,HH,1,0,0,1
4186,B,CC,0,1,9,0
2259,B,II,0,0,9,0
3963,B,GG,1,0,7,1
5109,B,CC,0,0,9,0
2254,B,II,0,0,9,0
2718,B,HH,1,0,2,1
3703,B,HH,1,0,0,1
1061,B,HH,0,0,9,0
533,B,HH,1,0,0,1
317,B,AA,0,0,9,0
2241,B,HH,1,0,0,1
5295,B,CC,0,0,9,0
624,B,CC,0,1,3,1
4815,A,FF,1,1,16,0
565,B,HH,1,0,2,1
4797,A,FF,1,1,31,0
3217,B,HH,1,0,0,1
2442,B,CC,1,1,0,1
2571,B,CC,0,1,1,1
40,B,CC,1,1,15,1
434,B,CC,0,0,0,1
3205,B,HH,1,1,15,0
2094,B,CC,1,0,0,1
736,B,GG,1,1,6,0
1870,B,HH,1,0,1,1
3127,B,HH,1,0,1,1
2434,A,FF,1,1,2,0
1828,B,CC,1,0,3,1
5867,A,FF,1,1,25,0
5694,B,II,0,0,9,0
1070,B,HH,1,1,5,0
3144,B,BB,0,0,9,0
3606,B,II,1,0,2,0
1606,B,CC,1,0,19,0
2293,B,CC,0,0,0,1
5181,B,CC,0,1,9,0
5979,B,GG,1,1,13,0
2739,B,GG,0,1,9,0
3652,A,FF,1,1,0,1
2520,A,FF,1,1,24,0
2989,B,BB,1,0,9,0
202,B,HH,1,1,26,0
5854,A,FF,1,1,16,0
5516,B,HH,1,0,9,0
3724,B,HH,1,0,1,1
2112,B,CC,1,0,0,1
2156,B,II,0,0,9,0
1158,B,CC,1,0,0,1
66,B,CC,1,1,2,1
2922,B,CC,0,0,9,0
1551,B,GG,1,1,22,0
1996,B,HH,1,0,15,0
2922,B,CC,0,0,4,1
2113,B,CC,1,0,2,1
1283,A,FF,1,1,25,0
1627,B,HH,1,0,0,1
708,B,GG,1,1,17,0
3533,B,CC,1,0,0,1
1406,B,CC,0,1,0,1
5034,B,GG,1,1,9,0
871,B,CC,1,0,15,0
1576,B,GG,1,1,6,0
322,B,II,0,1,0,1
2490,A,FF,1,1,31,0
5692,B,II,0,0,9,0
2829,B,HH,1,0,0,1
3948,B,GG,1,1,1,1
2719,B,HH,1,0,2,1
2002,B,HH,1,0,9,0
1479,B,CC,0,1,0,1
1168,B,CC,0,1,0,1
3727,B,HH,1,0,2,1
2012,B,HH,1,1,4,0
4744,A,FF,1,1,31,0
3549,B,CC,0,1,0,1
3874,B,CC,1,0,0,1
101,B,CC,1,0,0,1
3629,A,FF,1,1,0,1
3600,A,FF,1,1,0,1
2677,B,CC,1,0,0,1
575,A,FF,1,1,24,0
2148,B,CC,1,0,0,1
5827,A,FF,1,1,4,0
2178,B,II,1,0,1,0
520,B,HH,1,0,1,1
4568,B,II,0,0,9,0
1913,B,HH,0,1,9,0
3348,B,HH,1,0,2,1
2020,B,HH,1,1,15,0
1745,B,CC,1,1,20,0
2733,B,HH,1,0,0,1
3123,B,HH,1,0,0,1
3511,B,II,0,0,9,0
94,B,BB,0,0,9,0
5363,B,HH,1,1,15,0
584,A,FF,1,1,24,0
4830,A,FF,1,1,31,0
2897,B,HH,1,0,1,1
1316,A,FF,1,1,16,0
2761,B,HH,1,1,3,1
316,B,II,0,1,0,1
2253,B,II,1,1,31,0
5987,B,GG,0,1,9,0
2199,B,II,1,0,2,0
4502,B,II,1,1,18,0
2130,B,CC,1,0,0,1
1073,B,HH,0,0,9,0
280,B,II,1,0,0,1
168,B,HH,1,1,9,0
4281,B,BB,0,0,9,0
4159,B,CC,0,0,9,0
5094,B,GG,1,1,2,0
4771,A,FF,1,1,25,0
3984,B,GG,1,1,0,1
4975,B,GG,0,1,9,0
2556,B,GG,1,1,13,0
2422,A,FF,1,1,29,0
2250,B,HH,1,0,1,1
85,B,BB,0,0,9,0
3729,A,FF,1,1,24,0
3839,B,CC,1,0,0,1
108,B,CC,1,1,1,1
3777,A,FF,1,1,16,0
3082,B,HH,1,0,0,1
1824,B,BB,0,0,9,0
987,B,HH,1,0,6,1
1013,B,BB,0,0,9,0
5973,B,GG,1,1,18,0
5503,B,HH,0,0,9,0
4378,B,HH,1,1,4,0
3587,B,II,1,1,30,0
2688,B,CC,0,0,7,1
3113,B,BB,0,0,9,0
3125,B,BB,0,0,9,0
3441,B,II,1,1,8,0
1460,B,GG,0,0,9,0
853,B,HH,1,0,0,1
4552,B,II,0,0,9,0
3423,B,HH,1,1,1,1
3262,B,CC,0,1,2,1
4075,B,CC,1,1,31,0
5543,B,II,0,0,9,0
1242,B,II,0,0,9,0
4447,B,HH,1,1,12,0
740,B,GG,1,1,12,0
450,B,CC,0,0,0,1
1225,B,HH,1,0,2,1
1270,A,FF,1,1,9,0
1460,B,CC,1,0,0,1
1671,B,HH,1,0,1,1
1497,B,CC,0,1,3,1
1505,B,CC,1,0,0,1
599,B,HH,0,0,1,1
1710,B,CC,1,1,20,0
742,B,GG,1,1,18,0
1583,B,GG,1,1,5,0
1776,B,CC,1,0,2,1
3605,A,FF,1,1,0,1
439,B,CC,0,1,0,1
2321,B,CC,0,0,5,1
2368,B,CC,1,0,1,1
1265,B,HH,1,0,1,1
3372,B,HH,1,1,8,0
3354,B,HH,1,1,9,0
2587,B,GG,1,1,10,0
117,B,HH,1,1,5,0
753,B,GG,0,1,9,0
2503,A,FF,1,1,9,0
387,B,II,0,1,9,0
1991,B,HH,1,1,22,0
2175,B,HH,1,0,2,1
435,B,CC,0,0,0,1
4160,B,CC,1,1,19,0
1691,B,CC,0,0,9,0
3320,B,CC,1,0,0,1
1569,B,GG,1,1,10,0
1226,B,II,0,0,9,0
4848,A,FF,1,1,2,0
3908,A,DD,1,1,0,1
4540,B,II,0,0,9,0
3337,B,CC,1,0,0,1
399,B,II,0,0,9,0
3542,B,II,0,0,9,0
5778,A,FF,1,1,16,0
3279,B,HH,1,0,7,0
716,B,GG,1,1,9,0
1799,B,CC,0,0,8,1
3586,B,II,0,1,9,0
2900,B,HH,1,0,2,1
5300,B,CC,1,0,1,0
1147,B,CC,1,1,0,1
3102,B,BB,0,0,9,0
3591,B,II,0,0,9,0
1670,B,CC,1,0,30,0
1579,B,HH,1,0,0,1
1708,B,HH,1,0,0,1
5916,A,FF,1,1,24,0
4854,A,FF,1,1,2,0
4354,B,HH,0,0,9,0
228,A,DD,1,1,19,0
652,B,GG,1,1,2,0
2305,B,CC,1,0,0,1
661,B,CC,1,1,27,1
992,B,HH,1,0,0,1
5026,B,GG,1,0,12,0
3860,B,GG,1,1,2,0
3338,B,HH,1,1,24,0
1166,B,CC,0,1,0,1
3322,B,CC,1,0,0,1
2761,B,GG,0,1,9,0
2341,A,FF,1,1,24,0
778,B,HH,1,1,1,1
547,A,FF,1,1,24,0
4312,B,BB,0,0,9,0
3909,A,DD,1,1,0,1
3756,A,FF,1,1,9,0
1439,B,GG,0,1,9,0
596,A,FF,1,1,16,0
773,B,HH,1,0,1,1
665,B,CC,0,1,4,1
3895,A,DD,1,2,1,1
4255,B,CC,0,0,9,0
283,A,JJ,1,0,30,0
2991,B,CC,1,0,0,1
1816,B,CC,1,1,1,1
3764,A,FF,1,1,9,0
5027,B,GG,1,1,13,0
651,B,GG,1,0,2,0
4504,B,II,0,0,9,0
5396,B,HH,1,0,9,0
5265,B,CC,1,1,7,0
5941,A,FF,1,1,9,0
422,B,II,1,1,30,0
1170,B,CC,0,1,0,1
1346,A,FF,1,1,25,0
2233,B,HH,1,1,5,1
2883,B,CC,0,1,9,0
3723,A,FF,1,1,24,0
1695,B,CC,0,0,9,0
5269,B,CC,0,0,9,0
824,B,GG,1,0,13,0
2555,B,GG,1,1,16,0
48,B,CC,0,0,0,1
5405,B,HH,0,0,9,0
342,B,II,1,0,6,1
2928,B,CC,1,0,0,1
4543,B,II,1,1,13,0
4253,B,CC,0,0,9,0
2461,B,CC,1,1,23,1
285,B,II,0,0,3,1
109,B,CC,1,1,1,1
1594,B,CC,0,0,9,0
839,B,CC,0,0,9,0
1704,B,HH,1,0,0,1
5317,B,HH,1,1,12,0
5797,A,FF,1,1,16,0
3083,B,BB,0,0,9,0
2388,A,FF,1,1,24,0
3571,B,II,0,0,9,0
3877,B,GG,1,1,21,0
3521,B,CC,1,0,0,1
947,B,BB,0,1,9,0
402,B,II,0,1,9,0
2482,B,CC,0,0,0,1
3239,B,HH,1,1,4,0
2950,B,CC,1,0,0,1
364,B,II,1,1,13,1
657,B,GG,1,1,6,0
647,B,GG,0,1,9,0
3697,B,HH,1,0,0,1
3690,B,HH,1,0,2,1
1887,B,BB,0,0,9,0
2147,B,II,0,0,9,0
1935,B,HH,1,0,1,1
1694,B,CC,1,1,7,0
4106,B,CC,1,1,26,0
2772,B,HH,1,0,1,1
3560,B,II,0,0,9,0
542,A,FF,1,1,31,0
1429,B,GG,1,0,16,0
1635,B,CC,1,1,30,0
3287,B,HH,1,1,9,0
4599,B,II,0,0,9,0
5145,B,CC,0,0,9,0
311,B,AA,0,0,9,0
2283,B,CC,1,0,0,1
1216,B,HH,1,1,20,1
3087,B,BB,0,0,9,0
3104,B,HH,1,0,5,1
963,B,HH,1,0,2,1
3167,B,BB,0,1,9,0
2663,B,GG,0,1,9,0
4681,A,FF,1,1,1,0
3906,A,DD,1,2,3,1
2650,B,CC,1,0,0,1
2627,B,CC,0,1,4,1
2443,B,CC,0,1,8,1
404,B,CC,1,0,0,1
1112,B,HH,1,0,18,0
1183,B,II,1,0,5,0
4667,B,II,0,1,9,0
1182,B,II,0,0,9,0
3719,B,HH,1,1,5,1
5820,A,FF,1,1,4,0
2504,B,CC,0,0,6,1
2756,B,GG,1,1,23,0
475,B,CC,1,1,14,1
854,B,CC,0,0,9,0
5256,B,CC,1,0,7,0
4060,B,GG,1,1,17,0
3546,B,CC,0,0,0,1
2285,B,CC,1,0,0,1
4085,B,CC,0,0,9,0
770,B,HH,1,1,20,1
780,B,HH,1,0,2,1
1908,B,HH,1,0,1,1
1484,B,CC,1,0,0,1
5253,B,CC,1,1,17,0
742,B,BB,0,0,0,1
3922,B,GG,1,1,24,0
876,B,CC,1,1,31,0
5771,A,FF,1,1,16,0
1881,B,HH,1,0,0,1
2113,B,HH,1,1,28,0
2164,B,II,0,1,9,0
2454,A,FF,1,1,9,0
2141,B,II,0,0,9,0
981,B,HH,1,0,0,1
1776,B,CC,1,0,3,0
1972,B,HH,1,0,0,1
2003,B,HH,1,0,29,0
5242,B,CC,0,0,9,0
5452,B,HH,0,1,9,0
2726,B,HH,1,0,2,1
981,B,BB,0,0,9,0
2578,B,GG,1,0,2,0
5250,B,CC,0,0,9,0
4370,B,HH,0,1,9,0
5355,B,HH,1,0,8,0
4823,A,FF,1,1,16,0
555,B,HH,1,0,1,1
115,B,CC,1,0,0,1
5245,B,CC,0,0,9,0
1519,B,HH,1,0,0,1
891,B,CC,1,1,25,0
2175,B,II,0,0,9,0
4968,B,GG,1,1,23,0
502,B,HH,1,1,6,1
985,B,HH,1,0,3,1
284,A,JJ,1,1,30,0
5248,B,CC,0,0,9,0
5352,B,HH,0,0,9,0
2734,B,HH,1,0,5,1
2757,B,HH,1,1,10,1
5446,B,HH,1,0,6,0
4351,B,BB,0,1,9,0
3115,B,HH,1,1,18,1
798,B,HH,1,0,0,1
3621,B,II,0,1,9,0
5531,B,HH,1,1,5,0
4691,A,FF,1,1,1,0
3227,B,HH,1,1,10,1
4051,B,GG,0,1,9,0
5304,B,CC,0,0,9,0
5955,A,FF,1,1,9,0
5090,B,GG,1,1,17,0
1163,B,II,1,0,7,0
2886,B,HH,1,0,0,1
113,B,CC,1,0,9,1
5956,A,FF,1,1,27,0
1657,B,CC,1,1,30,0
1272,B,HH,1,0,1,1
3557,B,II,1,0,2,0
4194,B,CC,0,0,9,0
3421,B,HH,0,1,9,0
3248,B,HH,1,0,5,0
3716,B,HH,1,1,17,1
2946,B,CC,0,0,9,0
861,B,CC,1,0,0,1
1173,B,II,0,0,9,0
5813,A,FF,1,1,4,0
3527,B,CC,1,0,0,1
3906,B,GG,1,1,17,0
4240,B,CC,0,0,9,0
2064,B,HH,1,1,22,0
2230,B,HH,1,0,1,1
1485,B,GG,1,1,10,0
2060,B,CC,1,0,0,1
2198,B,II,0,0,9,0
1145,B,CC,1,0,0,1
3382,B,HH,1,0,2,1
880,B,CC,1,0,0,1
3886,B,GG,1,0,10,0
3490,B,CC,1,0,16,1
3412,B,HH,1,1,8,0
2499,A,FF,1,1,25,0
4605,B,II,0,0,9,0
141,B,CC,1,0,0,1
5005,B,GG,0,1,9,0
940,B,CC,1,0,0,1
1007,B,HH,1,0,1,1
4927,B,GG,0,1,9,0
5089,B,GG,1,1,10,0
2265,B,HH,1,0,0,1
2067,B,CC,1,0,0,1
2551,B,CC,1,1,8,1
1960,B,HH,1,1,9,0
1811,B,BB,0,0,9,0
3556,B,II,0,1,9,0
4195,B,CC,0,0,9,0
690,B,CC,1,1,5,1
1830,B,BB,0,0,9,0
4305,B,BB,0,0,9,0
2529,A,FF,1,1,25,0
2369,A,FF,1,1,16,0
182,B,CC,1,1,2,1
3818,B,CC,1,0,2,1
968,B,HH,1,0,0,1
45,B,CC,0,0,0,1
5949,A,FF,1,1,31,0
2810,B,CC,0,0,9,0
1738,B,CC,1,0,1,1
356,B,II,1,0,0,1
1443,B,GG,1,1,6,0
1608,B,CC,0,0,9,0
2431,B,CC,0,0,0,1
3537,B,CC,1,0,0,1
2763,B,GG,1,0,22,0
3375,B,HH,1,1,5,0
2163,B,II,0,1,9,0
325,B,II,0,0,3,1
1791,B,CC,0,0,9,0
1999,B,HH,1,0,2,1
3838,B,CC,1,0,0,1
1981,B,HH,0,0,9,0
1449,B,GG,1,1,1,0
2081,B,HH,1,1,9,0
2417,A,FF,1,1,31,0
2019,B,HH,1,0,8,1
1827,B,BB,0,0,9,0
1948,B,HH,1,0,0,1
2262,B,II,0,0,9,0
489,B,ZZ,0,1,9,0
1414,B,CC,1,0,0,1
2473,A,FF,1,1,26,0
5024,B,GG,0,0,9,0
2513,B,CC,0,1,1,1
1642,B,CC,0,0,9,0
1243,B,HH,1,0,0,1
1139,B,HH,1,1,5,0
2723,B,GG,1,1,6,0
2815,B,HH,0,0,0,1
1233,B,HH,1,1,4,1
2679,B,CC,1,0,18,1
4943,B,GG,0,1,9,0
2178,B,HH,1,0,2,1
4631,B,II,0,1,9,0
2460,A,FF,1,1,9,0
1105,B,CC,1,1,24,1
1215,B,HH,1,1,2,1
5159,B,CC,0,0,9,0
3201,B,HH,1,0,0,1
1469,B,CC,0,0,0,1
5556,B,II,1,0,10,0
1606,B,HH,1,0,0,1
1021,B,BB,0,0,9,0
793,B,HH,1,0,1,1
3929,B,GG,1,1,12,0
2834,B,CC,1,1,8,0
2307,B,CC,0,1,8,1
64,B,CC,1,0,0,1
5001,B,GG,1,1,9,0
1893,B,BB,0,0,9,0
795,B,HH,1,0,4,1
2577,B,CC,1,0,0,1
4959,B,GG,1,0,1,0
926,B,CC,0,0,9,0
4641,B,II,0,1,9,0
2941,B,CC,1,0,0,1
1663,B,CC,0,0,9,0
5252,B,CC,0,0,9,0
2255,B,II,0,1,9,0
2378,A,FF,1,1,31,0
297,B,AA,0,0,9,0
2276,B,II,0,1,9,0
2477,A,FF,1,1,9,0
120,B,CC,1,0,0,1
3819,B,CC,1,0,2,1
453,B,II,0,0,9,0
5598,B,II,0,1,9,0
1258,B,II,0,0,9,0
2481,B,CC,0,0,0,1
5468,B,HH,1,1,8,0
1770,B,CC,1,0,20,0
2546,A,FF,1,1,1,0
2329,B,CC,0,1,4,1
3534,B,CC,1,0,0,1
3698,B,HH,1,0,0,1
2086,B,CC,1,0,0,1
1203,B,HH,1,0,0,1
967,B,HH,1,0,0,1
971,B,BB,0,0,9,0
25,B,CC,1,0,0,1
4256,B,CC,1,0,14,0
3594,B,II,0,1,9,0
1125,B,CC,1,0,0,1
3566,B,II,0,1,9,0
3768,A,FF,1,1,16,0
3267,B,HH,1,1,8,0
4145,B,CC,0,0,9,0
810,B,GG,1,1,22,0
3699,A,FF,1,1,22,0
4198,B,CC,0,0,9,0
2058,B,CC,1,1,3,1
5964,B,GG,1,0,16,0
2067,B,HH,1,1,9,0
5370,B,HH,1,0,9,0
3465,B,CC,1,0,0,1
4451,B,HH,1,1,9,0
2811,B,HH,1,0,0,1
5280,B,CC,0,0,9,0
871,B,CC,1,2,8,1
2856,B,HH,1,1,11,1
2346,B,CC,1,0,0,1
5009,B,GG,1,1,13,0
1168,B,II,1,0,22,0
3277,B,HH,1,1,7,0
541,A,FF,1,1,4,0
45,B,BB,0,0,9,0
1432,B,CC,1,1,1,1
1024,B,BB,0,0,9,0
2229,B,HH,1,1,16,1
3604,B,II,1,1,31,0
5013,B,GG,1,0,16,0
4790,A,FF,1,1,24,0
4916,B,GG,0,1,9,0
4146,B,CC,0,0,9,0
310,B,AA,0,0,9,0
4306,B,BB,0,1,9,0
4655,B,II,1,0,7,0
3656,A,FF,1,1,27,0
4833,A,FF,1,1,24,0
4010,B,GG,1,1,20,0
3177,B,HH,1,0,0,1
797,B,GG,1,1,13,0
5770,A,FF,1,1,16,0
3531,B,II,0,0,9,0
5153,B,CC,0,0,9,0
2398,A,FF,1,1,9,0
1918,B,HH,1,1,5,0
2942,B,CC,0,1,9,0
264,B,II,1,0,9,1
2001,B,HH,1,1,5,0
1929,B,HH,1,0,0,1
5990,B,GG,0,1,9,0
3068,B,BB,0,1,9,0
1769,B,CC,0,0,9,0
866,B,CC,1,0,3,1
67,B,BB,0,0,9,0
5188,B,CC,0,0,9,0
3263,B,CC,0,0,2,1
4672,B,II,0,0,9,0
2277,B,CC,1,0,0,1
357,B,AA,0,0,9,0
5821,A,FF,1,0,4,0
5664,B,II,1,0,27,0
1565,B,GG,1,0,1,0
3363,B,HH,1,0,1,1
1222,B,II,0,1,9,0
3292,B,CC,1,0,0,1
4072,B,CC,0,0,9,0
3753,A,FF,1,1,25,0
1463,B,GG,0,1,9,0
